proto,saddr,daddr,state,dttl,shops,sload,srate,dtcpb,label
tcp,192.168.159.150,192.168.159.152,RST,64,29,550458.6875,1146.78894,3572671907,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,428571.4063,892.857117,3572685542,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,458015.2813,954.198547,3572703038,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,562719.8125,1172.333008,3572719417,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,547945.25,1141.55249,3572732742,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,533926.625,1112.347046,3572746424,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,583941.625,1216.545044,3572760462,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,544835.375,1135.07373,3572773315,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,509013.7813,1060.445312,3572787085,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556199.3125,1158.748535,3572801812,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,566037.75,1179.245239,3572815296,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,546075.0625,1137.656372,3572828547,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,493827.1563,1028.806519,3572842286,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,529801.3125,1103.752808,3572857468,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,422163.5625,879.507446,3572871622,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,532150.75,1108.647461,3572889402,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,567375.875,1182.033081,3572903490,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,527472.5,1098.901123,3572916702,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,532741.375,1109.87793,3572930970,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,473840.0625,987.166809,3572945003,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,545454.5625,1136.363647,3572960832,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,484359.25,1009.081787,3572974580,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,417028.6563,868.809692,3572990062,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,414150.125,862.812805,3573008046,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,505263.1563,1052.631592,3573026165,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,454976.3125,947.86731,3573041002,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,524017.4688,1091.703125,3573057490,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,382775.125,797.448181,3573071802,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,477611.9688,995.024902,3573091399,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,313520.5625,653.167847,3573107089,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,513918.625,1070.663818,3573131033,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,549828.1875,1145.475342,3573145613,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,518358.5313,1079.913574,3573159254,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,442396.3125,921.658997,3573173729,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,211733.5625,441.111603,3573190669,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,385852.0625,803.858521,3573226112,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,414866.0313,864.30426,3573245551,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522306.8438,1088.139282,3573263637,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,502617.8125,1047.120483,3573277967,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,482412.0625,1005.025146,3573292893,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,440366.9688,917.431152,3573308450,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,531561.4375,1107.419678,3573325468,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,500521.375,1042.752808,3573339587,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,496380.5313,1034.126099,3573354577,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,536912.75,1118.568237,3573369682,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556844.5625,1160.092773,3573383648,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556199.3125,1158.748535,3573397115,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,503672.625,1049.317993,3573410591,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,512820.5,1068.376099,3573425491,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,446096.625,929.367981,3573440117,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,500000,1041.666748,3573456932,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,501567.4063,1044.932007,3573471936,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,598503.75,1246.882812,3573486871,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,461538.4688,961.538452,3573499577,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,536312.875,1117.318481,3573515658,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,583941.625,1216.545044,3573529648,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522306.8438,1088.139282,3573542489,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,550458.6875,1146.78894,3573556851,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,552359.0625,1150.748047,3573570558,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,591133,1231.5271,3573584045,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,458015.2813,954.198547,3573596734,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,529801.3125,1103.752808,3573613125,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,579010.8125,1206.272583,3573627269,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,564042.3125,1175.088135,3573640378,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,561403.5,1169.590698,3573653511,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,527472.5,1098.901123,3573666870,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,480961.9063,1002.003967,3573681101,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,583232.0625,1215.066895,3573696761,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,534521.125,1113.585693,3573709547,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,378847.6875,789.265991,3573723573,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,539932.5,1124.859375,3573743392,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,525164.125,1094.091919,3573757272,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,539325.8125,1123.595459,3573771554,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,534521.125,1113.585693,3573785457,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,554272.5,1154.734375,3573799487,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,589680.5625,1228.501221,3573813011,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,596273.25,1242.235962,3573825740,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,594059.4375,1237.623779,3573838309,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,474777.4375,989.11969,3573850944,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,405748.0938,845.308533,3573866746,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,509013.7813,1060.445312,3573885221,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,590405.875,1230.012329,3573899958,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556844.5625,1160.092773,3573912663,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,585365.8125,1219.512207,3573926123,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,611465,1273.885376,3573938948,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,541760.75,1128.668213,3573951336,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,546697.0625,1138.952148,3573965057,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,533926.625,1112.347046,3573978765,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,539932.5,1124.859375,3573992809,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,562719.8125,1172.333008,3574006695,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,473840.0625,987.166809,3574020028,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,337552.75,703.234863,3574035873,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,562060.875,1170.960205,3574058083,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,512820.5,1068.376099,3574071434,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,549199.0625,1144.164795,3574086055,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,544835.375,1135.07373,3574099704,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,532741.375,1109.87793,3574113478,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,536912.75,1118.568237,3574127558,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,530386.75,1104.97229,3574141513,Attack
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
ipv6-icmp,fe80::c938:a595:81e8:acab,ff02::1:ff00:1,NNS,0,1,0,0,0,normal
udp,192.168.159.1,239.255.255.250,INT,0,0,1731.364136,1.001947,0,normal
tcp,192.168.159.152,216.58.220.138,CON,128,0,11960.7002,19.416721,2037255471,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
udp,192.168.159.1,192.168.159.255,INT,0,0,0,0,0,normal
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
tcp,192.168.159.152,18.196.251.237,CON,128,0,1405.589111,3.194521,2012617600,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1356.898193,3.083859,257114795,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
ipv6-icmp,fe80::c938:a595:81e8:acab,ff02::1:ff00:1,NNS,0,1,0,0,0,normal
arp,192.168.159.1,192.168.159.2,INT,0,0,481.220093,1.002542,0,normal
tcp,192.168.159.152,216.58.220.138,CON,128,0,17649.41797,28.651653,2037255517,normal
arp,192.168.159.1,192.168.159.2,INT,0,0,481.258118,1.002621,0,normal
arp,192.168.159.1,192.168.159.2,INT,0,0,0,0,0,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
tcp,192.168.159.152,18.196.251.237,CON,128,0,1392.48877,3.164747,2012617602,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1322.294189,3.005214,257114797,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
ipv6-icmp,fe80::c938:a595:81e8:acab,ff02::1:ff00:1,NNS,0,1,0,0,0,normal
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
udp,192.168.159.1,239.255.255.250,INT,0,0,1731.073242,1.001778,0,normal
tcp,192.168.159.152,216.58.220.138,FIN,128,0,107330.1641,182.949142,2037255563,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
tcp,192.168.159.152,18.196.251.237,CON,128,0,1396.484009,3.173827,2012617604,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1347.440674,3.062365,257114799,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
arp,192.168.159.2,192.168.159.150,CON,0,0,0,0,0,Attack
ipv6-icmp,fe80::c938:a595:81e8:acab,ff02::1:ff00:1,NNS,0,1,0,0,0,normal
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
arp,192.168.159.1,192.168.159.2,INT,0,0,481.223541,1.002549,0,normal
arp,192.168.159.1,192.168.159.2,INT,0,0,481.230682,1.002564,0,normal
arp,192.168.159.1,192.168.159.2,INT,0,0,0,0,0,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
tcp,192.168.159.152,18.196.251.237,CON,128,0,1409.700684,3.203865,2012617606,normal
arp,192.168.159.2,192.168.159.152,CON,0,0,0,0,0,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1320.021118,3.000048,257114801,normal
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
udp,fe80::20c:29ff:fea5:ca5e,ff02::fb,INT,0,1,0,0,0,normal
udp,192.168.159.152,224.0.0.251,INT,0,1,0,0,0,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,0,0,2012617608,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,0,0,257114803,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
udp,192.168.159.1,239.255.255.250,INT,0,0,1730.598145,1.001504,0,normal
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
tcp,192.168.159.152,18.196.251.237,CON,128,0,0,0,2012617636,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,0,0,257114832,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,0,0,257114861,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1397.961548,3.177185,2012617664,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1340.025269,3.045512,257114890,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
tcp,192.168.159.152,18.196.251.237,CON,128,0,135.681381,0.314077,2012617666,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,150.683563,0.348805,257114892,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,122.027145,0.28247,2012617722,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,122.065483,0.282559,257114950,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,0,0,2012617778,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,0,0,257115008,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
udp,192.168.159.152,224.0.0.251,INT,0,1,0,0,0,normal
udp,fe80::20c:29ff:fea5:ca5e,ff02::fb,INT,0,1,0,0,0,normal
arp,192.168.159.1,192.168.159.2,INT,0,0,481.235046,1.002573,0,normal
ipv6-icmp,fe80::c938:a595:81e8:acab,ff02::1:ff00:1,NNS,0,1,0,0,0,normal
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
arp,192.168.159.1,192.168.159.2,INT,0,0,481.231384,1.002565,0,normal
arp,192.168.159.1,192.168.159.2,INT,0,0,0,0,0,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1407.279419,3.198362,2012617806,normal
tcp,192.168.159.152,18.196.251.237,CON,128,0,1352.643311,3.074189,257115037,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
arp,192.168.159.150,192.168.159.2,CON,0,0,0,0,0,Attack
udp,192.168.159.1,239.255.255.250,INT,0,0,1730.423706,1.001403,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,192.26.92.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.26.92.30,CON,128,0,0,0,0,normal
udp,192.168.159.150,220.233.156.30,CON,128,0,0,0,0,Attack
udp,192.168.159.152,96.7.49.66,CON,128,0,0,0,0,normal
udp,192.168.159.152,96.7.49.66,CON,128,0,0,0,0,normal
udp,192.168.159.152,198.41.0.4,CON,128,0,0,0,0,normal
udp,192.168.159.152,198.41.0.4,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.41.162.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.43.172.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.43.172.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,84.53.139.65,CON,128,0,0,0,0,normal
udp,192.168.159.152,84.53.139.65,CON,128,0,0,0,0,normal
ipv6-icmp,fe80::c938:a595:81e8:acab,ff02::1:ff00:1,NNS,0,1,0,0,0,normal
udp,192.168.159.152,193.0.14.129,CON,128,0,0,0,0,normal
udp,192.168.159.152,193.0.14.129,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.54.112.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.35.51.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.35.51.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,2.22.230.193,CON,128,0,0,0,0,normal
udp,192.168.159.152,2.22.230.193,CON,128,0,0,0,0,normal
udp,192.168.159.152,119.161.91.36,CON,128,0,0,0,0,normal
udp,192.168.159.152,119.161.91.36,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.112.36.4,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.12.94.30,CON,128,0,0,0,0,normal
tcp,192.168.159.150,125.56.205.90,CON,128,0,4476.059082,3.577413,1197690861,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
arp,192.168.159.150,192.168.159.152,CON,0,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,216.239.34.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.228.79.201,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.228.79.201,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,184.85.248.65,CON,128,0,0,0,0,normal
udp,192.168.159.152,184.85.248.65,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.36.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.36.10,CON,128,0,0,0,0,normal
tcp,192.168.159.150,216.58.220.142,CON,128,0,21260.24023,30.754799,171644096,Attack
udp,192.168.159.152,205.251.197.191,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.197.191,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.58.128.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.198.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.198.1,CON,128,0,0,0,0,normal
tcp,192.168.159.150,54.213.28.2,CON,128,0,9138.943359,8.605408,1767402951,Attack
tcp,192.168.159.150,54.213.28.2,CON,128,0,8458.478516,9.850712,2109819438,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,216.239.38.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.38.105,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,208.80.126.4,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.13.250.136,CON,128,0,0,0,0,normal
udp,192.168.159.152,208.80.124.4,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.7.91.13,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.7.91.13,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,72.21.80.5,CON,128,0,0,0,0,normal
udp,192.168.159.152,72.21.80.5,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.7.83.42,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.36.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
tcp,192.168.159.150,117.18.237.29,CON,128,0,2522.664551,1.54575,860422787,Attack
tcp,192.168.159.150,117.18.237.29,CON,128,0,2538.53125,1.555473,1411597448,Attack
tcp,192.168.159.150,117.18.237.29,CON,128,0,27428.10547,51.171837,436298319,Attack
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.114,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,193.108.91.240,CON,128,0,0,0,0,normal
udp,192.168.159.152,193.108.91.240,CON,128,0,0,0,0,normal
udp,192.168.159.152,202.12.27.33,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.32.114,CON,128,0,0,0,0,normal
udp,192.168.159.152,193.108.91.240,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.203.230.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.203.230.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.194.154,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.196.180,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.196.180,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.249.120.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.249.120.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.197.202,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.197.202,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.36.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.194.154,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.194.229,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.194.229,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,156.154.102.3,CON,128,0,0,0,0,normal
udp,192.168.159.152,156.154.102.3,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.19.57.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.19.57.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.192.21,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.192.21,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.105,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.199.181,CON,128,0,0,0,0,normal
udp,192.168.159.152,205.251.193.246,CON,128,,,,,normal
udp,192.168.159.152,205.251.197.196,CON,128,,,,,normal
udp,192.168.159.152,205.251.197.196,CON,128,,,,,normal
udp,192.168.159.152,192.33.4.12,CON,128,,,,,normal
udp,192.168.159.152,205.251.192.167,CON,128,,,,,normal
udp,192.168.159.152,205.251.194.233,CON,128,,,,,normal
udp,192.168.159.152,205.251.198.10,CON,128,,,,,normal
udp,192.168.159.152,205.251.198.10,CON,128,,,,,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.152,216.239.34.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,216.239.34.10,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.19.53.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.19.53.1,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
tcp,192.168.159.150,216.58.220.142,CON,128,0,23969.23438,44.718719,958809993,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
tcp,192.168.159.150,216.58.220.142,CON,128,0,22988.375,17.003235,1025125867,Attack
udp,192.168.159.152,199.19.53.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,199.19.53.1,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.33.14.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.36.148.17,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,192.31.80.30,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.152,204.16.254.44,CON,128,0,0,0,0,normal
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
udp,192.168.159.150,192.168.159.152,CON,64,0,0,0,0,Attack
tcp,192.168.159.150,54.230.135.221,CON,128,0,57045.53906,65.923195,198914579,Attack
